Empresa,Yhaguy R,
,,
CODIGO,STOCK,ORIGEN
MB-809,0,INVENTARIO
SC 1345492,4,INVENTARIO
M654,2,INVENTARIO
M581,0,INVENTARIO
REI R-077,1,INVENTARIO
M1494,3,INVENTARIO
REI R-065,1,INVENTARIO
M656,5,INVENTARIO
M3142,5,INVENTARIO
M887,1,INVENTARIO
M651,35,INVENTARIO
M679,13,INVENTARIO
SC-5189,0,INVENTARIO
GUA 349034,6,INVENTARIO
SC 1308969,2,INVENTARIO
MB-3133,4,INVENTARIO
M3114,1,INVENTARIO
REI R-004,0,INVENTARIO
CIP 310243,3,INVENTARIO
CIP 321297,2,INVENTARIO
REI R-461,4,INVENTARIO
SC 1346612 ,1,INVENTARIO
SC 1346608,2,INVENTARIO
SC-319,2,INVENTARIO
M3143,5,INVENTARIO
MB-801,2,INVENTARIO
SC-3199,1,INVENTARIO
SC-7268,2,INVENTARIO
SC-7269,3,INVENTARIO
S1116,2,INVENTARIO
S2730,16,INVENTARIO
S852,164,INVENTARIO
S2258,3,INVENTARIO
S1187,84,INVENTARIO
CIP 813219,120,INVENTARIO
S844,0,INVENTARIO
SC-526,2,INVENTARIO
PRIO CM22-06,0,INVENTARIO
PRIO CM22-85,0,INVENTARIO
BEP M014A,1,INVENTARIO
S980,4,INVENTARIO
S987,3,INVENTARIO
SC-291190,1,INVENTARIO
SC-1104,12,INVENTARIO
SC-1230,3,INVENTARIO
SC-3258,1,INVENTARIO
RIO 11.837.020,0,INVENTARIO
RIO 11.798.035,176,INVENTARIO
RIO 11.043.020,24,INVENTARIO
RIO 11.184.020,9,INVENTARIO
RIO 11.260.020,18,INVENTARIO
RIO 11.288.020,24,INVENTARIO
RIO 11.558.035,13,INVENTARIO
RIO 11.231.060,8,INVENTARIO
RIO 11.265.020,18,INVENTARIO
RIO 11.185.020,9,INVENTARIO
RIO 11.289.020,27,INVENTARIO
RIO 11.559.035,6,INVENTARIO
RIO 11.230.060,6,INVENTARIO
CIP-1670236,3,INVENTARIO
S1813,1,INVENTARIO
S4938,5,INVENTARIO
MKT HAMA,0,INVENTARIO
SC-881,6,INVENTARIO
SC 346230,2,INVENTARIO
UNI-402,2,INVENTARIO
SC 1491403,0,INVENTARIO
IC 132613300,0,INVENTARIO
IC 132602700,1,INVENTARIO
IC 132651000,1,INVENTARIO
SPI 26-118,1,INVENTARIO
NAK NC-06001,2,INVENTARIO
MEC GR-1337,1,INVENTARIO
MEC GR-1339,1,INVENTARIO
SPI 26-227,1,INVENTARIO
SPI 3-28-97,1,INVENTARIO
MEC GR-1032,2,INVENTARIO
SPI 5-28-327,1,INVENTARIO
SPI 90-28-27,1,INVENTARIO
SPI 26-163,1,INVENTARIO
S999,1,INVENTARIO
SC-2225,1,INVENTARIO
MB-3687,1,INVENTARIO
CIP 1305936,1,INVENTARIO
FAL 32634,1,INVENTARIO
SC 1386451,0,INVENTARIO
SPI 03-334XL2,0,INVENTARIO
MEC LV-1450,2,INVENTARIO
MEC LV-1065,1,INVENTARIO
REI S-434,1,INVENTARIO
SC 1767337,1,INVENTARIO
SC-772,1,INVENTARIO
SC-2338,2,INVENTARIO
MB-2386,7,INVENTARIO
M699,4,INVENTARIO
S3642,4,INVENTARIO
SC-5156,2,INVENTARIO
IV-53604,1,INVENTARIO
SC-115,0,INVENTARIO
CM0622-04,0,INVENTARIO
S622,64,INVENTARIO
SC-2597,0,INVENTARIO
CM0622-01,0,INVENTARIO
SC-600,1,INVENTARIO
S3039,0,INVENTARIO
SC-1824,4,INVENTARIO
SC-2938,1,INVENTARIO
CIP 384103,0,INVENTARIO
MON 1347201,2,INVENTARIO
MON 165105.2,0,INVENTARIO
MON 1724049,0,INVENTARIO
SC-2868,0,INVENTARIO
S4080,1,INVENTARIO
RV-12698,1,INVENTARIO
INTERESES,0,INVENTARIO
DNI 4002,3,INVENTARIO
SC 1488066,1,INVENTARIO
SC-365015,2,INVENTARIO
SC 290947,2,INVENTARIO
RHO-5556,3,INVENTARIO
M1649,7,INVENTARIO
SAB 79402,6,INVENTARIO
M1657,6,INVENTARIO
CIP 315554X,1,INVENTARIO
CIP 1116848 X,1,INVENTARIO
SC-323641,18,INVENTARIO
M1674,2,INVENTARIO
SC 1925824,5,INVENTARIO
SC-2793,7,INVENTARIO
SC-4105,2,INVENTARIO
SAB 99514,1,INVENTARIO
SC-1725112,12,INVENTARIO
SAB 79312,1,INVENTARIO
SC-740,4,INVENTARIO
SC-4954,4,INVENTARIO
SC 550539,4,INVENTARIO
UNI 59.880,3,INVENTARIO
SAB 48806 EFS,3,INVENTARIO
SAB 48906 EFPSD1,3,INVENTARIO
SAB 48906 EF1,0,INVENTARIO
SAB 48907 EFPSD,1,INVENTARIO
SAB 48606 EFPSD,1,INVENTARIO
SAB 80270,1,INVENTARIO
SAB 48206 EFPSD,1,INVENTARIO
SAB 80904,2,INVENTARIO
SAB 80905,2,INVENTARIO
SAB 80924,1,INVENTARIO
SAB 80112,4,INVENTARIO
SAB 80412,5,INVENTARIO
BMC 551386,0,INVENTARIO
CIP 551350,0,INVENTARIO
BMC 551350,0,INVENTARIO
SAB 79150,48,INVENTARIO
BMC 551363,0,INVENTARIO
BRAN BSV 801-RVS,2,INVENTARIO
SAB 80555,4,INVENTARIO
SAB 79310,17,INVENTARIO
SAB 80317,2,INVENTARIO
SC-4200,4,INVENTARIO
SAB 78447,5,INVENTARIO
SC 1309051,3,INVENTARIO
JL59912,2,INVENTARIO
SAB 80364,2,INVENTARIO
SAB 79961,6,INVENTARIO
SAB 79311,12,INVENTARIO
SC-2275,7,INVENTARIO
SAB 79563,6,INVENTARIO
SAB 78448,6,INVENTARIO
MB-4574,4,INVENTARIO
MB-4040,1,INVENTARIO
SAB 76904,2,INVENTARIO
LONA L-636-X,4,INVENTARIO
SC-3004,2,INVENTARIO
SAB 79109,4,INVENTARIO
SC 1952235,7,INVENTARIO
ROC 500314-8,0,INVENTARIO
SAM 040508,2,INVENTARIO
RDA-0988,0,INVENTARIO
SC 1755638,0,INVENTARIO
SC-2507,2,INVENTARIO
SC-904,1,INVENTARIO
SC-906,2,INVENTARIO
S712,2,INVENTARIO
M1496,17,INVENTARIO
S2793,0,INVENTARIO
SC 1519724,12,INVENTARIO
SAB 48832 FS2,40,INVENTARIO
SAB 48832 EF,13,INVENTARIO
SAB 48332 FS2,0,INVENTARIO
SAB 48318 F,23,INVENTARIO
SAB 48626 F,22,INVENTARIO
SC-669,0,INVENTARIO
S1153,1,INVENTARIO
S3583,3,INVENTARIO
SC 1420776,6,INVENTARIO
SC 1779110,0,INVENTARIO
CIP 1505366,0,INVENTARIO
S1927,5,INVENTARIO
CIP 238777,1,INVENTARIO
UNI 48.430,2,INVENTARIO
SC-2323,0,INVENTARIO
M1800,3,INVENTARIO
SC 1403883,4,INVENTARIO
ROC 502821-3,0,INVENTARIO
SC 1461331,5,INVENTARIO
SC 1374346,3,INVENTARIO
M957,5,INVENTARIO
SAB 48180 EF,6,INVENTARIO
M770,1,INVENTARIO
SAB 48380 EF,10,INVENTARIO
S4048,0,INVENTARIO
SAB 77070,4,INVENTARIO
M2146,31,INVENTARIO
SC 4106,8,INVENTARIO
SC-4106,0,INVENTARIO
SC-4256,5,INVENTARIO
SAB 48816 EF,7,INVENTARIO
S4350,2,INVENTARIO
MB-030,0,INVENTARIO
SAB 48116 EF,2,INVENTARIO
SAB 95904,0,INVENTARIO
M371,0,INVENTARIO
SC-725,3,INVENTARIO
SAB 59616 F,0,INVENTARIO
JUN 1412666,2,INVENTARIO
SC 1888065,6,INVENTARIO
SC 1520507,1,INVENTARIO
SC-422025,1,INVENTARIO
PRIO 48875PAK,9,INVENTARIO
M1698,8,INVENTARIO
MB-3869,3,INVENTARIO
SC-457,3,INVENTARIO
MB-4560,1,INVENTARIO
M734,5,INVENTARIO
MB-3269,3,INVENTARIO
SC-683,1,INVENTARIO
MB-1515,1,INVENTARIO
MB-1516,1,INVENTARIO
SC-2244,2,INVENTARIO
MB-858,2,INVENTARIO
M857,7,INVENTARIO
UNI 48.826-CB,1,INVENTARIO
SC-5327,5,INVENTARIO
SC 1479872,0,INVENTARIO
SC 1375383,5,INVENTARIO
M2790,2,INVENTARIO
SC-5109,32,INVENTARIO
SC-1490,21,INVENTARIO
SC-1491,22,INVENTARIO
SC-4303,24,INVENTARIO
S1492,32,INVENTARIO
SC-1772,11,INVENTARIO
SC-1727,0,INVENTARIO
SC-738,2,INVENTARIO
SC-550099,2,INVENTARIO
M3202,1,INVENTARIO
SC-971,6,INVENTARIO
MB-333,0,INVENTARIO
SAB 48322 F,12,INVENTARIO
M1511,2,INVENTARIO
SAN 59221FS,0,INVENTARIO
SC 2086028,6,INVENTARIO
CIP 1109288,4,INVENTARIO
SAB 48821 F4,4,INVENTARIO
S691,0,INVENTARIO
M727,3,INVENTARIO
S1168,0,INVENTARIO
SC-1168,1,INVENTARIO
M745,15,INVENTARIO
M746,0,INVENTARIO
SAB 48861F,50,INVENTARIO
M3034,1,INVENTARIO
SC-1382187,1,INVENTARIO
SC-2528,0,INVENTARIO
SC-5090,2,INVENTARIO
M2214,6,INVENTARIO
SC-2527,6,INVENTARIO
SC-1974,2,INVENTARIO
SC 1766023,3,INVENTARIO
S3468,12,INVENTARIO
SC 1516474,13,INVENTARIO
SC 1772475,8,INVENTARIO
SAB 75652,6,INVENTARIO
SC-1367027,1,INVENTARIO
SC-1476506,0,INVENTARIO
SAB 75653,20,INVENTARIO
SAB 75312,6,INVENTARIO
SC-1367028,0,INVENTARIO
SAB 75651,12,INVENTARIO
SAB 75655,6,INVENTARIO
SC 1411851,0,INVENTARIO
M804,0,INVENTARIO
SAB 48627 F,1,INVENTARIO
SC 1388680,2,INVENTARIO
SC-374742,2,INVENTARIO
S3585,21,INVENTARIO
SC 1746135,3,INVENTARIO
SC-3210,0,INVENTARIO
SC 1497061,0,INVENTARIO
SC 1374326,6,INVENTARIO
M151,0,INVENTARIO
SAB 48801 F,2,INVENTARIO
SAB 48802 FPSD4,2,INVENTARIO
SAB 48902 FPSD,2,INVENTARIO
M1997,0,INVENTARIO
SAB 48301 FPSD4,4,INVENTARIO
SAB 82904,1,INVENTARIO
SAB 99914,2,INVENTARIO
SAB 99961,0,INVENTARIO
SAB 79100,6,INVENTARIO
SAB 82350,12,INVENTARIO
SC-1515,0,INVENTARIO
SC 551484,2,INVENTARIO
SC 1893055,6,INVENTARIO
SC-1179,3,INVENTARIO
SC-1140,0,INVENTARIO
SC 1305139,4,INVENTARIO
S671,0,INVENTARIO
S673,1,INVENTARIO
S2346,8,INVENTARIO
UNI 48.896-CV,10,INVENTARIO
PRIO 48896CV,0,INVENTARIO
SC-717,0,INVENTARIO
S3007,4,INVENTARIO
REI R-333,6,INVENTARIO
REI R-451,3,INVENTARIO
REI R-465,2,INVENTARIO
CIP 1405406X,2,INVENTARIO
SC 1787032,4,INVENTARIO
KNO II313230063,0,INVENTARIO
S3407,0,INVENTARIO
KIT 001,0,INVENTARIO
SAC 6273,0,INVENTARIO
LUK 636.1118.09,1,INVENTARIO
SC-1328259,1,INVENTARIO
HD 6450,3,INVENTARIO
CIN 04.35.0028,1,INVENTARIO
SC 3305,1,INVENTARIO
MET K-48940,6,INVENTARIO
M3068,6,INVENTARIO
MET K-1800 STD,0,INVENTARIO
MAH K76670 STD,4,INVENTARIO
MAH K76070 STD,3,INVENTARIO
S1506,0,INVENTARIO
SC-4572,0,INVENTARIO
SC-355147,2,INVENTARIO
SC 369910/1,10,INVENTARIO
S2274,4,INVENTARIO
IC 133370011,1,INVENTARIO
IC 133371710,1,INVENTARIO
ROTA 2057433A,2,INVENTARIO
L0692,1,INVENTARIO
LO691/2,0,INVENTARIO
SC 244437X,3,INVENTARIO
QUI QA-1653,1,INVENTARIO
SC 1341683,3,INVENTARIO
WAB 441.035.921.2,1,INVENTARIO
REI R-476,2,INVENTARIO
M1392,1,INVENTARIO
SC 5275,26,INVENTARIO
CIP 318523,12,INVENTARIO
FAL 34160,0,INVENTARIO
SC-692,12,INVENTARIO
M2776,1,INVENTARIO
S3329,0,INVENTARIO
ABRO IC509,3,INVENTARIO
ROD ASC-825225,2,INVENTARIO
ROD RC-55014,2,INVENTARIO
ROD RCR-55034,1,INVENTARIO
ROD 5372,1,INVENTARIO
MARI IM-11011,3,INVENTARIO
MARI IM-11185,8,INVENTARIO
S1645,0,INVENTARIO
SC-603,4,INVENTARIO
SC-1413146/2,0,INVENTARIO
MARI IM11236/S,3,INVENTARIO
MARI IM-11230/S,1,INVENTARIO
MARI IM-909,1,INVENTARIO
SC-2431,1,INVENTARIO
SC 119231,1,INVENTARIO
MARI IM11164,2,INVENTARIO
MARI IM10620,3,INVENTARIO
MARI IM11175,3,INVENTARIO
SC-832,4,INVENTARIO
SC 1327015,2,INVENTARIO
DIE 353625,1,INVENTARIO
SC-478,3,INVENTARIO
SC-4131,1,INVENTARIO
PE 12041100A,0,INVENTARIO
SC-4036,0,INVENTARIO
SC-4035,2,INVENTARIO
SC 1421856,3,INVENTARIO
MARI IM-11277,1,INVENTARIO
SC-3861,2,INVENTARIO
01/02/79,1,INVENTARIO
S1662,0,INVENTARIO
CIP 234387,4,INVENTARIO
M781,2,INVENTARIO
SC-3056,3,INVENTARIO
GED 27 X 32,0,INVENTARIO
RYG 30X32,1,INVENTARIO
GED 32X33,0,INVENTARIO
RHO-1101,1,INVENTARIO
MARI IM11125/S,2,INVENTARIO
01/02/33,1,INVENTARIO
MARI IM-11133/S,1,INVENTARIO
MARI IM12051,1,INVENTARIO
MARI IM-11113,1,INVENTARIO
SC-1393,0,INVENTARIO
MARI IM-11012,3,INVENTARIO
GITI 100A3714,0,INVENTARIO
LB02059 CJ24UN,0,INVENTARIO
S1290,4,INVENTARIO
SC-5284,9,INVENTARIO
SC-1666,20,INVENTARIO
S3777,30,INVENTARIO
SC-3777,15,INVENTARIO
S3730,4,INVENTARIO
M3133,1,INVENTARIO
SC-5127,8,INVENTARIO
JAM 7897,6,INVENTARIO
SC-5237,8,INVENTARIO
SC-2829,2,INVENTARIO
S3728,37,INVENTARIO
SC 363220,1,INVENTARIO
SC 391172,1,INVENTARIO
SC 1376895,4,INVENTARIO
ROC 345581-5,2,INVENTARIO
MB-1946,0,INVENTARIO
MB-4269,0,INVENTARIO
MB-4071,2,INVENTARIO
M387,4,INVENTARIO
S2712,0,INVENTARIO
SC-5247,0,INVENTARIO
BD 6-0101,2,INVENTARIO
SC-3745,1,INVENTARIO
BD 5-0001,0,INVENTARIO
SC 1420945,4,INVENTARIO
SC-530049,1,INVENTARIO
SC 1430344,1,INVENTARIO
SC 1377231,0,INVENTARIO
SC 297394,2,INVENTARIO
SAB 55194,20,INVENTARIO
SAB 55184,26,INVENTARIO
SC 1525145,1,INVENTARIO
SC-4027,3,INVENTARIO
SC-5302,3,INVENTARIO
S3613,26,INVENTARIO
S4269,9,INVENTARIO
S1943,0,INVENTARIO
SC 1331309,1,INVENTARIO
SC 1376293,0,INVENTARIO
SC 1383993,1,INVENTARIO
SC 1377331,2,INVENTARIO
MB-898,0,INVENTARIO
PRIO 10519,0,INVENTARIO
M1420,1,INVENTARIO
S2537,0,INVENTARIO
M1845,4,INVENTARIO
SAB 55191,20,INVENTARIO
CIP 301789,1,INVENTARIO
SC 1373919 ,3,INVENTARIO
MB-900,0,INVENTARIO
M800,1,INVENTARIO
ROC 345310-3,3,INVENTARIO
S1722,0,INVENTARIO
SAM 040424,1,INVENTARIO
SC 1375390,2,INVENTARIO
SC 1375391,2,INVENTARIO
SC 1446221,2,INVENTARIO
SAM 041.472 ,2,INVENTARIO
SAM 040399,0,INVENTARIO
SC1541549,1,INVENTARIO
SC 1876631,0,INVENTARIO
CIP 1379888C,2,INVENTARIO
SC 1514110,2,INVENTARIO
SC 1341729,1,INVENTARIO
CMP CC 138/29,21,INVENTARIO
CIP 267353,2,INVENTARIO
SC-1723,1,INVENTARIO
S1786,2,INVENTARIO
CIP 290412,1,INVENTARIO
SC-1366,1,INVENTARIO
SC-1724,1,INVENTARIO
S1416,4,INVENTARIO
S4190,1,INVENTARIO
FAL 30716,5,INVENTARIO
S3201,0,INVENTARIO
CIP 139463,0,INVENTARIO
CIP 375527,0,INVENTARIO
FAL 35377,2,INVENTARIO
FAL 30529,2,INVENTARIO
CIP 1108488,1,INVENTARIO
SC-1368,0,INVENTARIO
CIP 1672220,1,INVENTARIO
SC-1733,3,INVENTARIO
SC-4982,2,INVENTARIO
SC-1346178,0,INVENTARIO
SC-1346177,4,INVENTARIO
SC-5224,0,INVENTARIO
SC-204,11,INVENTARIO
MB-1788,2,INVENTARIO
UNIV 50.120,3,INVENTARIO
UNIV 50.119,3,INVENTARIO
SC-1346181,3,INVENTARIO
SC-2105,4,INVENTARIO
SC-5066 MRA,4,INVENTARIO
SC-5067,1,INVENTARIO
M3019,2,INVENTARIO
M3020,2,INVENTARIO
M1793,1,INVENTARIO
MB-888,6,INVENTARIO
M1816,0,INVENTARIO
SC-665,1,INVENTARIO
SC-203,6,INVENTARIO
GRA 293,1,INVENTARIO
GRA 271,2,INVENTARIO
BD 5-2201,0,INVENTARIO
SC-267/265,10,INVENTARIO
SC 523378,1,INVENTARIO
SC-523379,3,INVENTARIO
SC-4759,5,INVENTARIO
BD 5-2200,8,INVENTARIO
SC-2020,5,INVENTARIO
SC-1534,5,INVENTARIO
VA 050011,7,INVENTARIO
VA 040011,5,INVENTARIO
SC-5148,6,INVENTARIO
BD 5-2015,0,INVENTARIO
S1373,1,INVENTARIO
SC-1373,1,INVENTARIO
RYG 384970,1,INVENTARIO
SC-174,2,INVENTARIO
SC-1482997,1,INVENTARIO
SC 1485717,1,INVENTARIO
MON 1369975,2,INVENTARIO
SC-365,1,INVENTARIO
M127,5,INVENTARIO
M2985,2,INVENTARIO
SC-1346119,11,INVENTARIO
MB-831,2,INVENTARIO
FRU 524,1,INVENTARIO
CR-C040,1,INVENTARIO
SC 1106990,1,INVENTARIO
SC 1106989,1,INVENTARIO
MB-2194,1,INVENTARIO
MB-2195,0,INVENTARIO
SC-2712,1,INVENTARIO
MB-2687 MRA,1,INVENTARIO
MB-886,3,INVENTARIO
SC-1366848,4,INVENTARIO
SC-1442295,3,INVENTARIO
SC-1366847,1,INVENTARIO
M2950,1,INVENTARIO
M1999,2,INVENTARIO
M2987,2,INVENTARIO
M2482,1,INVENTARIO
SC-972,2,INVENTARIO
SC-973,0,INVENTARIO
M3000,1,INVENTARIO
S975,1,INVENTARIO
S974,1,INVENTARIO
SC 1379621,2,INVENTARIO
SC-2526,1,INVENTARIO
SC-2525,2,INVENTARIO
SC-1524,1,INVENTARIO
SC-2557,0,INVENTARIO
DIE 112117,1,INVENTARIO
TRA 43408/900,0,INVENTARIO
MKT 88,0,INVENTARIO
SC 1425019,2,INVENTARIO
MOB 15W40 LT M,0,INVENTARIO
MOB ATF DEXRON VI,0,INVENTARIO
MKT 264,0,INVENTARIO
AMA 928,0,INVENTARIO
ER1927,0,INVENTARIO
ER1929,1,INVENTARIO
6031,1,INVENTARIO
6032,1,INVENTARIO
VAR RCFD 2539.3,1,INVENTARIO
ER1746,1,INVENTARIO
SC-1401436,2,INVENTARIO
SC-1021,5,INVENTARIO
SC 353546,2,INVENTARIO
BEP B059L,4,INVENTARIO
BEP 059M,0,INVENTARIO
SC 1824,7,INVENTARIO
ZM-8010301,1,INVENTARIO
SC-5604,1,INVENTARIO
GA-20001,1,INVENTARIO
BOS 9.390.453.030,0,INVENTARIO
SC 1392755,1,INVENTARIO
SC 5017,1,INVENTARIO
SC-2538,1,INVENTARIO
SC-1442292,1,INVENTARIO
SC 1442293,1,INVENTARIO
M1565,1,INVENTARIO
M252,1,INVENTARIO
MB-1847,0,INVENTARIO
S2861,2,INVENTARIO
MB-3501,27,INVENTARIO
M133,0,INVENTARIO
MB-883,13,INVENTARIO
MB-884,10,INVENTARIO
5RT-7219,3,INVENTARIO
5RT-7218,5,INVENTARIO
FAL 06128,0,INVENTARIO
MB-906,6,INVENTARIO
M1693,11,INVENTARIO
MB-3897,13,INVENTARIO
SC-1078,4,INVENTARIO
SC 1384898,2,INVENTARIO
SC 1384897,6,INVENTARIO
MKT 158,0,INVENTARIO
S4267,4,INVENTARIO
SC-2975,16,INVENTARIO
BEP M002,0,INVENTARIO
SC-4187,5,INVENTARIO
SC-5630,0,INVENTARIO
S1063,0,INVENTARIO
SC-2809,14,INVENTARIO
SC-3670,12,INVENTARIO
MB-3605,0,INVENTARIO
MB-3563,0,INVENTARIO
SC-5417,4,INVENTARIO
CIN 03.35.0002,1,INVENTARIO
NAK NC-04001,4,INVENTARIO
SPI 65-2-329,1,INVENTARIO
SC-1504160,1,INVENTARIO
VOLF 24238,8,INVENTARIO
SC 1504160,5,INVENTARIO
PRIO ME1280,6,INVENTARIO
EDR ME1530,0,INVENTARIO
PRIO ME1530,0,INVENTARIO
SC-1793,1,INVENTARIO
SC-7391,3,INVENTARIO
SC-2946,1,INVENTARIO
SC-2599,5,INVENTARIO
M3134,2,INVENTARIO
M2122,1,INVENTARIO
S1758,0,INVENTARIO
SC 1327169,2,INVENTARIO
SC-2422,2,INVENTARIO
S3354,0,INVENTARIO
SC-2580,3,INVENTARIO
SC-3843,3,INVENTARIO
CIP 297644,1,INVENTARIO
SC-2908,2,INVENTARIO
SC 1433457,2,INVENTARIO
SC-3176,1,INVENTARIO
SC-3220,1,INVENTARIO
SC 382153,4,INVENTARIO
MAXG 2117,1,INVENTARIO
CIN 19.33.0124,1,INVENTARIO
MAXG MX1307,1,INVENTARIO
CIN 19.33.1124,1,INVENTARIO
S2383,1,INVENTARIO
SC 1370107,0,INVENTARIO
SC 1382728,2,INVENTARIO
SC 6000,0,INVENTARIO
SC 1400213,1,INVENTARIO
SC 1431924,0,INVENTARIO
TBP S80.8074,0,INVENTARIO
ER1916 ,0,INVENTARIO
SC 1324598,3,INVENTARIO
SC 1431926,4,INVENTARIO
AMA 6127 D,1,INVENTARIO
SC 7040068,1,INVENTARIO
SC 1431925,2,INVENTARIO
AMA 6127 E,1,INVENTARIO
SC 1923744,1,INVENTARIO
AMA 1135,1,INVENTARIO
BEP M-163D,0,INVENTARIO
SC 1674760,1,INVENTARIO
TBP S80.8031,0,INVENTARIO
S4191,2,INVENTARIO
S3491,2,INVENTARIO
NAK NKF-1098P,0,INVENTARIO
SC 1856108,2,INVENTARIO
CIP 244090,7,INVENTARIO
IC 132602100,1,INVENTARIO
SC 1423958,6,INVENTARIO
SC 1305676,8,INVENTARIO
M885,1,INVENTARIO
SC 298924,0,INVENTARIO
ALA 0021,0,INVENTARIO
MKT 192,0,INVENTARIO
ARE 05.2020,0,INVENTARIO
ARE 10.2019,0,INVENTARIO
S3488,0,INVENTARIO
SC-1377386,2,INVENTARIO
WAB 463.069.003.0,1,INVENTARIO
BD 9-9000,1,INVENTARIO
RHO-1102,5,INVENTARIO
SC 372621,4,INVENTARIO
SC-5274,2,INVENTARIO
SC-1332508,18,INVENTARIO
S593,9,INVENTARIO
S594,8,INVENTARIO
M2352,62,INVENTARIO
ET-20203,1,INVENTARIO
CIN 36.33.0035,4,INVENTARIO
SC 234184,3,INVENTARIO
M2025,2,INVENTARIO
M2371,3,INVENTARIO
M2372,0,INVENTARIO
SC-1204,17,INVENTARIO
S1830,27,INVENTARIO
CIP 131041,3,INVENTARIO
S1837,5,INVENTARIO
SC-3006,0,INVENTARIO
M864,3,INVENTARIO
M1402,25,INVENTARIO
IC 143370701,0,INVENTARIO
IC 143370702,0,INVENTARIO
IC 143370705,0,INVENTARIO
IC 143370708,0,INVENTARIO
IC 143370709,0,INVENTARIO
IC 143370710,0,INVENTARIO
IC 143370875,0,INVENTARIO
IC 143370805,0,INVENTARIO
IC 143370815,0,INVENTARIO
IC 143370866,0,INVENTARIO
IC 143370857,0,INVENTARIO
IC 143371500,0,INVENTARIO
IC 143371506,0,INVENTARIO
IC 143371507,0,INVENTARIO
SC 94845.7,0,INVENTARIO
M2112,3,INVENTARIO
RYG 3074210074,20,INVENTARIO
MB-1558,10,INVENTARIO
S551,6,INVENTARIO
SC-2530,7,INVENTARIO
S823,1,INVENTARIO
SC-1834,28,INVENTARIO
S1616,3,INVENTARIO
SC 1340002,38,INVENTARIO
IC 132604200,6,INVENTARIO
SC-884,8,INVENTARIO
MB-2633,3,INVENTARIO
MB-931,2,INVENTARIO
M876,3,INVENTARIO
M852,1,INVENTARIO
MB-988,4,INVENTARIO
MB-987,0,INVENTARIO
BOE 1211,7,INVENTARIO
S3984,17,INVENTARIO
SC-599,4,INVENTARIO
SAM 040154,9,INVENTARIO
SC 1486800,1,INVENTARIO
SC 1486799,1,INVENTARIO
MB-938,4,INVENTARIO
M3199,2,INVENTARIO
SC-68,3,INVENTARIO
SC-69,6,INVENTARIO
SC 2836,0,INVENTARIO
PRIO 1423018,0,INVENTARIO
SC-2830,0,INVENTARIO
SC 2830,0,INVENTARIO
FCS-SN015 RH,3,INVENTARIO
FCS-SN015 LH,9,INVENTARIO
S639,3,INVENTARIO
M2273,1,INVENTARIO
CIP 275873,0,INVENTARIO
CIP 1375429,18,INVENTARIO
SC-1375429,0,INVENTARIO
SC 2153906,1,INVENTARIO
SC 1526821,1,INVENTARIO
D01,60,INVENTARIO
C07,45,INVENTARIO
ARE 10.2024,0,INVENTARIO
SC-3069,1,INVENTARIO
SC-3927,2,INVENTARIO
SC-3068,1,INVENTARIO
CIP 174530,1,INVENTARIO
SC-1780,0,INVENTARIO
S159,23,INVENTARIO
CIP 301476,5,INVENTARIO
SC 259102,2,INVENTARIO
KNO II39769F0063,1,INVENTARIO
M845,2,INVENTARIO
M949,1,INVENTARIO
QUI QA-9851,2,INVENTARIO
QUI QA-1548 010,2,INVENTARIO
MAH S94110 0.25,1,INVENTARIO
MAH S48010 025,1,INVENTARIO
MAH S68150 0.25,4,INVENTARIO
MAH S68150 050,0,INVENTARIO
"MAH S94110 0,50",2,INVENTARIO
YUM RK.01.073,2,INVENTARIO
MAH S94110 STD,2,INVENTARIO
QUI QA-1575,1,INVENTARIO
MAH S68150 STD,6,INVENTARIO
KS 94.037.701,2,INVENTARIO
MET P-1236 0.25,1,INVENTARIO
M300,0,INVENTARIO
MET P-1157 0.50,0,INVENTARIO
MET P-1157 0.75,0,INVENTARIO
MET P-1157 0.100,0,INVENTARIO
RG R-5824,3,INVENTARIO
QUI QA-9852,1,INVENTARIO
SC-862,0,INVENTARIO
PEA P222,2,INVENTARIO
SC-863,1,INVENTARIO
SC-1676,2,INVENTARIO
SC-2836,4,INVENTARIO
MAH E48030 STD,3,INVENTARIO
MAH E48010 STD,4,INVENTARIO
MAH E48030 0.25,1,INVENTARIO
MAH E68150 STD,4,INVENTARIO
RDA-0808,0,INVENTARIO
RDA-0793,0,INVENTARIO
MET PL-1807 0.50,0,INVENTARIO
MAH E48100 0.50,2,INVENTARIO
KS 90.274.704,2,INVENTARIO
KS 90.276.604,6,INVENTARIO
MAH S48300 STD,8,INVENTARIO
MAH E48100 STD,10,INVENTARIO
MAH E48270 STD,6,INVENTARIO
MAH E48300 STD,4,INVENTARIO
MAH E48250 STD,4,INVENTARIO
MAH S48270 STD,6,INVENTARIO
KS 93.951.800,0,INVENTARIO
MAH E-48510 STD,13,INVENTARIO
MAH S48100 STD,4,INVENTARIO
MB-944,1,INVENTARIO
M3093,2,INVENTARIO
SC 1337958,1,INVENTARIO
M1251,1,INVENTARIO
M1220,1,INVENTARIO
SC-5646,1,INVENTARIO
MB-1006,0,INVENTARIO
BEP B062R,2,INVENTARIO
CIN 14.33.0052,2,INVENTARIO
S2589,2,INVENTARIO
CIN 17.33.0032,2,INVENTARIO
CIN 17.33.0021,3,INVENTARIO
CIN 17.33.0026,2,INVENTARIO
